Car No	Manufacture	Speed	Millage	User Rating
59-H2 5743	FIAT	165.052032	205	5
59-H2 5744	FIAT	126.0368713	206	1
59-H2 5745	FIAT	116.7600645	207	4
59-H2 5746	FIAT	295.1109213	208	2
59-H2 5747	FIAT	145.2259027	209	4
59-H2 5748	FIAT	266.2775966	210	3
59-H2 5749	FORD	113.8217234	211	1
59-H2 5750	FORD	295.7991745	212	5
59-H2 5751	FORD	207.3536104	213	4
59-H2 5752	FORD	76.12211102	214	2
59-H2 5753	FORD	0.386751102	215	2
59-H2 5754	Honda	86.57051621	216	3
59-H2 5755	Honda	167.1971409	217	2
59-H2 5756	Honda	25.40457108	218	1
59-H2 5757	Honda	253.2745911	219	4
59-H2 5758	Honda	168.2508407	220	3
59-H2 5759	Honda	87.38065796	221	4
59-H2 5738	Audi	84.10994402	200	4
59-H2 5739	Audi	259.288415	201	3
59-H2 5740	Audi	250.2859634	202	2
59-H2 5741	Audi	42.43803611	203	1
59-H2 5742	Audi	266.8408141	204	4
59-H2 5743	FIAT	35.8931966	205	5
59-H2 5744	FIAT	52.33251065	206	1
59-H2 5745	FIAT	157.5938569	207	4
59-H2 5746	FIAT	156.8503768	208	2
59-H2 5747	FIAT	73.11129605	209	4
59-H2 5748	FIAT	57.62268198	210	3
59-H2 5749	FORD	167.9155298	211	1
59-H2 5750	FORD	279.1765824	212	5
59-H2 5751	FORD	293.3789553	213	4
59-H2 5752	FORD	54.93670028	214	2
59-H2 5753	FORD	230.177834	215	2
59-H2 5754	Honda	118.2594181	216	3
59-H2 5755	Honda	118.9869327	217	2
59-H2 5756	Honda	195.2057237	218	1
59-H2 5757	Honda	206.4098888	219	4
59-H2 5758	Honda	247.6282203	220	3
59-H2 5759	Honda	104.6839875	221	4
59-H2 5738	Audi	155.9571241	200	4
59-H2 5739	Audi	107.2580165	201	3
59-H2 5740	Audi	294.4674879	202	2
59-H2 5741	Audi	176.7649771	203	1
59-H2 5742	Audi	22.68737292	204	4
59-H2 5743	FIAT	210.0446822	205	5
59-H2 5744	FIAT	237.8817037	206	1
59-H2 5745	FIAT	94.3644456	207	4
59-H2 5746	FIAT	237.4089742	208	2
59-H2 5747	FIAT	247.4166182	209	4
59-H2 5748	FIAT	116.8974443	210	3
59-H2 5749	FORD	110.7288309	211	1
59-H2 5750	FORD	121.3595405	212	5
59-H2 5751	FORD	281.2320089	213	4
59-H2 5752	FORD	84.29839373	214	2
59-H2 5753	FORD	195.3928946	215	2
59-H2 5754	Honda	121.8219613	216	3
59-H2 5755	Honda	233.2780767	217	2
59-H2 5756	Honda	255.260341	218	1
59-H2 5757	Honda	19.16521942	219	4
59-H2 5758	Honda	76.4216748	220	3
59-H2 5759	Honda	15.92247275	221	4
59-H2 5738	Audi	118.5735392	200	4
59-H2 5739	Audi	298.8130806	201	3
59-H2 5740	Audi	173.2350613	202	2
59-H2 5741	Audi	282.9981636	203	1
59-H2 5742	Audi	104.688639	204	4
59-H2 5743	FIAT	250.7541465	205	5
59-H2 5744	FIAT	212.1663153	206	1
59-H2 5745	FIAT	63.3399735	207	4
59-H2 5746	FIAT	124.3599544	208	2
59-H2 5747	FIAT	224.5191195	209	4
59-H2 5748	FIAT	81.3502866	210	3
59-H2 5749	FORD	77.43390514	211	1
59-H2 5750	FORD	233.9077101	212	5
59-H2 5751	FORD	282.0106069	213	4
59-H2 5752	FORD	117.7019862	214	2
59-H2 5753	FORD	6.142314157	215	2
59-H2 5754	Honda	182.2998171	216	3
59-H2 5755	Honda	166.1557548	217	2
59-H2 5756	Honda	129.0752358	218	1
59-H2 5757	Honda	135.799987	219	4
59-H2 5758	Honda	104.9747704	220	3
59-H2 5759	Honda	235.1505117	221	4
59-H2 5738	Audi	135.7124472	200	4
59-H2 5739	Audi	116.1293685	201	3
59-H2 5740	Audi	146.0100704	202	2
59-H2 5741	Audi	207.3186937	203	1
59-H2 5742	Audi	132.6575068	204	4
59-H2 5743	FIAT	53.34927391	205	5
59-H2 5744	FIAT	192.6204667	206	1
59-H2 5745	FIAT	46.77177889	207	4
59-H2 5746	FIAT	215.1020452	208	2
59-H2 5747	FIAT	176.4056627	209	4
59-H2 5748	FIAT	249.8158387	210	3
59-H2 5749	FORD	272.215044	211	1
59-H2 5750	FORD	193.0191543	212	5
59-H2 5751	FORD	200.4178649	213	4
59-H2 5752	FORD	32.15765652	214	2
59-H2 5753	FORD	249.6438213	215	2
59-H2 5754	Honda	65.03913189	216	3
59-H2 5755	Honda	67.99241501	217	2
59-H2 5756	Honda	163.992429	218	1
59-H2 5757	Honda	141.1251132	219	4
59-H2 5758	Honda	36.93494569	220	3
59-H2 5759	Honda	169.6005875	221	4
59-H2 5738	Audi	10.65043651	200	4
59-H2 5739	Audi	208.0311129	201	3
59-H2 5740	Audi	24.93420533	202	2
59-H2 5741	Audi	223.2111871	203	1
59-H2 5742	Audi	213.6262072	204	4
59-H2 5743	FIAT	215.3295925	205	5
59-H2 5744	FIAT	213.2438909	206	1
59-H2 5745	FIAT	192.3359422	207	4
59-H2 5746	FIAT	89.09320469	208	2
59-H2 5747	FIAT	195.247424	209	4
59-H2 5748	FIAT	219.1123515	210	3
59-H2 5749	FORD	139.0919224	211	1
59-H2 5750	FORD	55.12376256	212	5
59-H2 5751	FORD	259.5919749	213	4
59-H2 5752	FORD	89.0565502	214	2
59-H2 5753	FORD	293.6804918	215	2
59-H2 5754	Honda	46.35155815	216	3
59-H2 5755	Honda	280.8559978	217	2
59-H2 5756	Honda	61.54358455	218	1
59-H2 5757	Honda	113.9771427	219	4
59-H2 5758	Honda	164.0276507	220	3
59-H2 5759	Honda	199.9514758	221	4
59-H2 5738	Audi	292.2377875	200	4
59-H2 5739	Audi	168.9407876	201	3
59-H2 5740	Audi	186.1195948	202	2
59-H2 5741	Audi	59.16936583	203	1
59-H2 5742	Audi	11.42948217	204	4
59-H2 5743	FIAT	18.16832672	205	5
59-H2 5744	FIAT	270.9099105	206	1
59-H2 5745	FIAT	171.5892325	207	4
59-H2 5746	FIAT	44.62643558	208	2
59-H2 5747	FIAT	222.1367194	209	4
59-H2 5748	FIAT	134.7551748	210	3
59-H2 5749	FORD	140.2117533	211	1
59-H2 5750	FORD	180.6133545	212	5
59-H2 5751	FORD	29.8883984	213	4
59-H2 5752	FORD	64.00266318	214	2
59-H2 5753	FORD	0.829743251	215	2
59-H2 5754	Honda	49.59022518	216	3
59-H2 5755	Honda	246.7165061	217	2
59-H2 5756	Honda	282.5404834	218	1
59-H2 5757	Honda	102.0524245	219	4
59-H2 5758	Honda	22.64509244	220	3
59-H2 5759	Honda	93.47214815	221	4
59-H2 5738	Audi	175.351421	200	4
59-H2 5739	Audi	30.35252521	201	3
59-H2 5740	Audi	57.52905501	202	2
59-H2 5741	Audi	105.8961039	203	1
59-H2 5742	Audi	57.37892286	204	4
59-H2 5743	FIAT	187.2694716	205	5
59-H2 5744	FIAT	39.72342449	206	1
59-H2 5745	FIAT	281.0517602	207	4
59-H2 5746	FIAT	79.40342551	208	2
59-H2 5747	FIAT	166.9396388	209	4
59-H2 5748	FIAT	250.0597137	210	3
59-H2 5749	FORD	22.03783455	211	1
59-H2 5750	FORD	41.3157437	212	5
59-H2 5751	FORD	194.9504458	213	4
59-H2 5752	FORD	29.31123407	214	2
59-H2 5753	FORD	212.9104152	215	2
59-H2 5754	Honda	260.8415578	216	3
59-H2 5755	Honda	177.0487157	217	2
59-H2 5756	Honda	126.4359109	218	1
59-H2 5757	Honda	247.0297443	219	4
59-H2 5758	Honda	242.934532	220	3
59-H2 5759	Honda	276.9222008	221	4
59-H2 5738	Audi	275.3750971	200	4
59-H2 5739	Audi	125.6534321	201	3
59-H2 5740	Audi	136.0994217	202	2
59-H2 5741	Audi	265.9978165	203	1
59-H2 5742	Audi	150.6234656	204	4
59-H2 5743	FIAT	196.6180782	205	5
59-H2 5744	FIAT	177.003551	206	1
59-H2 5745	FIAT	103.8106818	207	4
59-H2 5746	FIAT	20.26053063	208	2
59-H2 5747	FIAT	161.0985558	209	4
59-H2 5748	FIAT	75.84851705	210	3
59-H2 5749	FORD	193.0073959	211	1
59-H2 5750	FORD	285.0668401	212	5
59-H2 5751	FORD	245.8201966	213	4
59-H2 5752	FORD	295.5177811	214	2
59-H2 5753	FORD	134.3895656	215	2
59-H2 5754	Honda	272.8679383	216	3
59-H2 5755	Honda	26.17537406	217	2
59-H2 5756	Honda	49.18777382	218	1
59-H2 5757	Honda	0.80978548	219	4
59-H2 5758	Honda	129.7286106	220	3
59-H2 5759	Honda	37.84480876	221	4
59-H2 5738	Audi	85.74955228	200	4
59-H2 5739	Audi	262.3530469	201	3
59-H2 5740	Audi	205.5504832	202	2
59-H2 5741	Audi	113.4077194	203	1
59-H2 5742	Audi	126.7970338	204	4
59-H2 5743	FIAT	52.1902972	205	5
59-H2 5744	FIAT	18.45430471	206	1
59-H2 5745	FIAT	116.7147085	207	4
59-H2 5746	FIAT	38.584242	208	2
59-H2 5747	FIAT	102.3691754	209	4
59-H2 5748	FIAT	297.3933741	210	3
59-H2 5749	FORD	256.5273303	211	1
59-H2 5750	FORD	246.6341329	212	5
59-H2 5751	FORD	105.7615729	213	4
59-H2 5752	FORD	208.418248	214	2
59-H2 5753	FORD	35.42397905	215	2
59-H2 5754	Honda	275.2825627	216	3
59-H2 5755	Honda	57.0154313	217	2
59-H2 5756	Honda	45.78120261	218	1
59-H2 5757	Honda	234.6380843	219	4
59-H2 5758	Honda	255.4417334	220	3
59-H2 5759	Honda	218.4528117	221	4
59-H2 5738	Audi	153.1952451	200	4
59-H2 5739	Audi	254.086686	201	3
59-H2 5740	Audi	7.805266467	202	2
59-H2 5741	Audi	117.6872112	203	1
59-H2 5742	Audi	125.1684029	204	4
59-H2 5743	FIAT	244.3591653	205	5
59-H2 5744	FIAT	115.5329676	206	1
59-H2 5745	FIAT	26.213125	207	4
59-H2 5746	FIAT	157.2186465	208	2
59-H2 5747	FIAT	176.5107045	209	4
59-H2 5748	FIAT	179.5698952	210	3
59-H2 5749	FORD	54.1909181	211	1
59-H2 5750	FORD	112.4774065	212	5
59-H2 5751	FORD	289.7963936	213	4
59-H2 5752	FORD	282.9089928	214	2
59-H2 5753	FORD	279.5642136	215	2
59-H2 5754	Honda	278.4563369	216	3
59-H2 5755	Honda	232.1245473	217	2
59-H2 5756	Honda	16.64838931	218	1
59-H2 5757	Honda	131.3246255	219	4
59-H2 5758	Honda	55.58069493	220	3
59-H2 5759	Honda	294.9368804	221	4
59-H2 5738	Audi	113.1136606	200	4
59-H2 5739	Audi	254.4483833	201	3
59-H2 5740	Audi	164.89979	202	2
59-H2 5741	Audi	283.2858448	203	1
59-H2 5742	Audi	262.2625352	204	4
59-H2 5743	FIAT	124.8392818	205	5
59-H2 5744	FIAT	259.0644278	206	1
59-H2 5745	FIAT	248.8858911	207	4
59-H2 5746	FIAT	207.8487986	208	2
59-H2 5747	FIAT	219.1942739	209	4
59-H2 5748	FIAT	276.1757837	210	3
59-H2 5749	FORD	252.5802236	211	1
59-H2 5750	FORD	61.6632797	212	5
59-H2 5751	FORD	154.8467368	213	4
59-H2 5752	FORD	237.7468645	214	2
59-H2 5753	FORD	182.2337383	215	2
59-H2 5754	Honda	231.3384121	216	3
59-H2 5755	Honda	255.7069758	217	2
59-H2 5756	Honda	226.8046714	218	1
59-H2 5757	Honda	181.425709	219	4
59-H2 5758	Honda	135.7686644	220	3
59-H2 5759	Honda	25.2683041	221	4
59-H2 5738	Audi	163.6623354	200	4
59-H2 5739	Audi	186.0437118	201	3
59-H2 5740	Audi	280.8724204	202	2
59-H2 5741	Audi	78.75533075	203	1
59-H2 5742	Audi	223.0931365	204	4
59-H2 5743	FIAT	9.038817943	205	5
59-H2 5744	FIAT	296.9915717	206	1
59-H2 5745	FIAT	80.56643666	207	4
59-H2 5746	FIAT	235.2834295	208	2
59-H2 5747	FIAT	104.2504323	209	4
59-H2 5748	FIAT	238.0000848	210	3
59-H2 5749	FORD	118.590825	211	1
59-H2 5750	FORD	229.9470729	212	5
59-H2 5751	FORD	139.9465097	213	4
59-H2 5752	FORD	60.51945754	214	2
59-H2 5753	FORD	235.6082897	215	2
59-H2 5754	Honda	29.51767578	216	3
59-H2 5755	Honda	257.2316788	217	2
59-H2 5756	Honda	31.13540003	218	1
59-H2 5757	Honda	136.6366807	219	4
59-H2 5758	Honda	238.6284921	220	3
59-H2 5759	Honda	40.0725283	221	4
59-H2 5738	Audi	278.3215912	200	4
59-H2 5739	Audi	178.4165858	201	3
59-H2 5740	Audi	156.9311055	202	2
59-H2 5741	Audi	121.9018472	203	1
59-H2 5742	Audi	92.34234802	204	4
59-H2 5743	FIAT	176.6181444	205	5
59-H2 5744	FIAT	49.28064547	206	1
59-H2 5745	FIAT	28.60051877	207	4
59-H2 5746	FIAT	137.897722	208	2
59-H2 5747	FIAT	213.83337	209	4
59-H2 5748	FIAT	9.871245957	210	3
59-H2 5749	FORD	78.48176935	211	1
59-H2 5750	FORD	15.88311365	212	5
59-H2 5751	FORD	47.79651816	213	4
59-H2 5752	FORD	242.3547778	214	2
59-H2 5753	FORD	20.80116209	215	2
59-H2 5754	Honda	152.5653018	216	3
59-H2 5755	Honda	285.6245133	217	2
59-H2 5756	Honda	141.5205004	218	1
59-H2 5757	Honda	208.5797638	219	4
59-H2 5758	Honda	107.724209	220	3
59-H2 5759	Honda	169.5477104	221	4
59-H2 5738	Audi	269.5902133	200	4
59-H2 5739	Audi	52.18261529	201	3
59-H2 5740	Audi	286.7159543	202	2
59-H2 5741	Audi	175.7030164	203	1
59-H2 5742	Audi	235.7644814	204	4
59-H2 5743	FIAT	112.6487488	205	5
59-H2 5744	FIAT	172.0609307	206	1
59-H2 5745	FIAT	21.76935184	207	4
59-H2 5746	FIAT	157.4312022	208	2
59-H2 5747	FIAT	259.3594537	209	4
59-H2 5748	FIAT	282.9440269	210	3
59-H2 5749	FORD	199.6421504	211	1
59-H2 5750	FORD	63.51899664	212	5
59-H2 5751	FORD	282.5100791	213	4
59-H2 5752	FORD	218.5457374	214	2
59-H2 5753	FORD	280.4164205	215	2
59-H2 5754	Honda	38.85749349	216	3
59-H2 5755	Honda	60.49537985	217	2
59-H2 5756	Honda	185.9279896	218	1
59-H2 5757	Honda	145.8185824	219	4
59-H2 5758	Honda	268.3678577	220	3
59-H2 5759	Honda	23.05792873	221	4
59-H2 5738	Audi	269.5336099	200	4
59-H2 5739	Audi	77.68264151	201	3
59-H2 5740	Audi	246.1704026	202	2
59-H2 5741	Audi	37.98295769	203	1
59-H2 5742	Audi	233.1493305	204	4
59-H2 5743	FIAT	255.2211963	205	5
59-H2 5744	FIAT	226.3442719	206	1
59-H2 5745	FIAT	186.9187808	207	4
59-H2 5746	FIAT	68.23001594	208	2
59-H2 5747	FIAT	40.05674769	209	4
59-H2 5748	FIAT	73.8059167	210	3
59-H2 5749	FORD	72.91475149	211	1
59-H2 5750	FORD	20.35615971	212	5
59-H2 5751	FORD	268.0586361	213	4
59-H2 5752	FORD	198.2222625	214	2
59-H2 5753	FORD	138.1411723	215	2
59-H2 5754	Honda	1.128274396	216	3
59-H2 5755	Honda	10.9809851	217	2
59-H2 5756	Honda	216.9695837	218	1
59-H2 5757	Honda	211.4441849	219	4
59-H2 5758	Honda	40.35782771	220	3
59-H2 5759	Honda	12.55149321	221	4
59-H2 5738	Audi	79.00807436	200	4
59-H2 5739	Audi	4.755372153	201	3
59-H2 5740	Audi	247.264398	202	2
59-H2 5741	Audi	256.0000415	203	1
59-H2 5742	Audi	22.56441611	204	4
59-H2 5743	FIAT	174.1696975	205	5
59-H2 5744	FIAT	64.13618166	206	1
59-H2 5745	FIAT	12.03740886	207	4
59-H2 5746	FIAT	62.10893071	208	2
59-H2 5747	FIAT	168.1488029	209	4
59-H2 5748	FIAT	28.55829054	210	3
59-H2 5749	FORD	250.8447055	211	1
59-H2 5750	FORD	225.1695332	212	5
59-H2 5751	FORD	70.56077796	213	4
59-H2 5752	FORD	16.71754734	214	2
59-H2 5753	FORD	32.1859319	215	2
59-H2 5754	Honda	208.5047464	216	3
59-H2 5755	Honda	240.7001249	217	2
59-H2 5756	Honda	186.1531813	218	1
59-H2 5757	Honda	118.7728372	219	4
59-H2 5758	Honda	258.4817772	220	3
59-H2 5759	Honda	79.23790055	221	4
59-H2 5738	Audi	42.46657805	200	4
59-H2 5739	Audi	188.3646756	201	3
59-H2 5740	Audi	26.76374368	202	2
59-H2 5741	Audi	290.4373352	203	1
59-H2 5742	Audi	155.8904964	204	4
59-H2 5743	FIAT	203.8740032	205	5
59-H2 5744	FIAT	37.99142651	206	1
59-H2 5745	FIAT	30.65300005	207	4
59-H2 5746	FIAT	233.8253109	208	2
59-H2 5747	FIAT	233.9207688	209	4
59-H2 5748	FIAT	30.08509801	210	3
59-H2 5749	FORD	105.1438331	211	1
59-H2 5750	FORD	127.5263388	212	5
59-H2 5751	FORD	204.563798	213	4
59-H2 5752	FORD	179.8848573	214	2
59-H2 5753	FORD	223.1293639	215	2
59-H2 5754	Honda	171.8044939	216	3
59-H2 5755	Honda	271.5245676	217	2
59-H2 5756	Honda	181.933387	218	1
59-H2 5757	Honda	81.50191075	219	4
59-H2 5758	Honda	86.90096658	220	3
59-H2 5759	Honda	283.1724535	221	4
59-H2 5738	Audi	49.85239151	200	4
59-H2 5739	Audi	82.03832045	201	3
59-H2 5740	Audi	194.9993898	202	2
59-H2 5741	Audi	38.66569463	203	1
59-H2 5742	Audi	88.07813164	204	4
59-H2 5743	FIAT	280.9963161	205	5
59-H2 5744	FIAT	33.07828137	206	1
59-H2 5745	FIAT	280.3305046	207	4
59-H2 5746	FIAT	207.8263381	208	2
59-H2 5747	FIAT	123.5623073	209	4
59-H2 5748	FIAT	40.38764602	210	3
59-H2 5749	FORD	275.6980139	211	1
59-H2 5750	FORD	203.9369477	212	5
59-H2 5751	FORD	178.5600941	213	4
59-H2 5752	FORD	193.6220211	214	2
59-H2 5753	FORD	6.270407265	215	2
59-H2 5754	Honda	283.765775	216	3
59-H2 5755	Honda	108.6245413	217	2
59-H2 5756	Honda	72.11705888	218	1
59-H2 5757	Honda	164.0503872	219	4
59-H2 5758	Honda	231.7831819	220	3
59-H2 5759	Honda	257.6386413	221	4
59-H2 5738	Audi	217.251232	200	4
59-H2 5739	Audi	250.0452195	201	3
59-H2 5740	Audi	223.3236115	202	2
59-H2 5741	Audi	293.175799	203	1
59-H2 5742	Audi	296.2624628	204	4
59-H2 5743	FIAT	52.18188681	205	5
59-H2 5744	FIAT	42.92955752	206	1
59-H2 5745	FIAT	89.3471141	207	4
59-H2 5746	FIAT	193.8695586	208	2
59-H2 5747	FIAT	258.2322864	209	4
59-H2 5748	FIAT	116.5205648	210	3
59-H2 5749	FORD	294.3009235	211	1
59-H2 5750	FORD	44.41961258	212	5
59-H2 5751	FORD	216.6834903	213	4
59-H2 5752	FORD	30.48972554	214	2
59-H2 5753	FORD	178.7099527	215	2
59-H2 5754	Honda	88.27687075	216	3
59-H2 5755	Honda	207.4952949	217	2
59-H2 5756	Honda	141.9115597	218	1
59-H2 5757	Honda	128.8083818	219	4
59-H2 5758	Honda	235.2635611	220	3
59-H2 5759	Honda	65.75847958	221	4
59-H2 5738	Audi	243.4029708	200	4
59-H2 5739	Audi	6.564322826	201	3
59-H2 5740	Audi	184.6043104	202	2
59-H2 5741	Audi	249.279115	203	1
59-H2 5742	Audi	62.75887576	204	4
59-H2 5743	FIAT	243.0764922	205	5
59-H2 5744	FIAT	22.71097467	206	1
59-H2 5745	FIAT	114.774983	207	4
59-H2 5746	FIAT	198.3345215	208	2
59-H2 5747	FIAT	107.9073554	209	4
59-H2 5748	FIAT	117.8163949	210	3
59-H2 5749	FORD	75.11520889	211	1
59-H2 5750	FORD	132.400637	212	5
59-H2 5751	FORD	5.424274234	213	4
59-H2 5752	FORD	229.7361796	214	2
59-H2 5753	FORD	15.75810614	215	2
59-H2 5754	Honda	37.95163564	216	3
59-H2 5755	Honda	119.2314642	217	2
59-H2 5756	Honda	60.65649867	218	1
59-H2 5757	Honda	281.7981944	219	4
59-H2 5758	Honda	142.0942682	220	3
59-H2 5759	Honda	267.9917246	221	4
59-H2 5738	Audi	165.2124441	200	4
59-H2 5739	Audi	27.84851366	201	3
59-H2 5740	Audi	158.6917092	202	2
59-H2 5741	Audi	62.48968421	203	1
59-H2 5742	Audi	206.3979471	204	4
59-H2 5743	FIAT	171.9881613	205	5
59-H2 5744	FIAT	70.12631445	206	1
59-H2 5745	FIAT	208.7099013	207	4
59-H2 5746	FIAT	108.5325212	208	2
59-H2 5747	FIAT	222.2733281	209	4
59-H2 5748	FIAT	89.1851205	210	3
59-H2 5749	FORD	257.4495234	211	1
59-H2 5750	FORD	236.5142181	212	5
59-H2 5751	FORD	219.2962321	213	4
59-H2 5752	FORD	263.0806188	214	2
59-H2 5753	FORD	149.5551687	215	2
59-H2 5754	Honda	100.2760669	216	3
59-H2 5755	Honda	286.9521893	217	2
59-H2 5756	Honda	53.07148547	218	1
59-H2 5757	Honda	159.6364432	219	4
59-H2 5758	Honda	153.1597997	220	3
59-H2 5759	Honda	126.2485347	221	4
59-H2 5738	Audi	205.432911	200	4
59-H2 5739	Audi	135.7947156	201	3
59-H2 5740	Audi	298.0859822	202	2
59-H2 5741	Audi	32.57752501	203	1
59-H2 5742	Audi	39.77801745	204	4
59-H2 5743	FIAT	163.8250634	205	5
59-H2 5744	FIAT	127.0198371	206	1
59-H2 5745	FIAT	139.2711563	207	4
59-H2 5746	FIAT	90.09610549	208	2
59-H2 5747	FIAT	114.3813534	209	4
59-H2 5748	FIAT	75.5255361	210	3
59-H2 5749	FORD	114.6863975	211	1
59-H2 5750	FORD	114.744911	212	5
59-H2 5751	FORD	30.68513376	213	4
59-H2 5752	FORD	0.094765392	214	2
59-H2 5753	FORD	257.6810033	215	2
59-H2 5754	Honda	89.65208918	216	3
59-H2 5755	Honda	12.11396865	217	2
59-H2 5756	Honda	169.0297159	218	1
59-H2 5757	Honda	141.6733025	219	4
59-H2 5758	Honda	152.1203414	220	3
59-H2 5759	Honda	224.1336907	221	4
59-H2 5738	Audi	77.9549643	200	4
59-H2 5739	Audi	191.800178	201	3
59-H2 5740	Audi	261.20153	202	2
59-H2 5741	Audi	255.378076	203	1
59-H2 5742	Audi	173.7940345	204	4
59-H2 5743	FIAT	180.6754244	205	5
59-H2 5744	FIAT	201.5016086	206	1
59-H2 5745	FIAT	142.4876874	207	4
59-H2 5746	FIAT	124.2870706	208	2
59-H2 5747	FIAT	75.22130296	209	4
59-H2 5748	FIAT	263.7695919	210	3
59-H2 5749	FORD	196.6132207	211	1
59-H2 5750	FORD	46.73878643	212	5
59-H2 5751	FORD	31.24938772	213	4
59-H2 5752	FORD	95.23860218	214	2
59-H2 5753	FORD	37.30822782	215	2
59-H2 5754	Honda	138.6720404	216	3
59-H2 5755	Honda	90.66857293	217	2
59-H2 5756	Honda	143.4614259	218	1
59-H2 5757	Honda	234.4993535	219	4
59-H2 5758	Honda	9.521974367	220	3
59-H2 5759	Honda	14.85292676	221	4
59-H2 5738	Audi	114.194956	200	4
59-H2 5739	Audi	157.6984424	201	3
59-H2 5740	Audi	247.7429407	202	2
59-H2 5741	Audi	270.4974929	203	1
59-H2 5742	Audi	209.7722052	204	4
59-H2 5743	FIAT	278.3924037	205	5
59-H2 5744	FIAT	151.0196715	206	1
59-H2 5745	FIAT	260.3626347	207	4
59-H2 5746	FIAT	54.61550253	208	2
59-H2 5747	FIAT	123.6721881	209	4
59-H2 5748	FIAT	5.958042283	210	3
59-H2 5749	FORD	85.57476378	211	1
59-H2 5750	FORD	275.618885	212	5
59-H2 5751	FORD	153.5924421	213	4
59-H2 5752	FORD	163.0002361	214	2
59-H2 5753	FORD	221.1479854	215	2
59-H2 5754	Honda	72.78772912	216	3
59-H2 5755	Honda	141.3109983	217	2
59-H2 5756	Honda	224.8263019	218	1
59-H2 5757	Honda	156.4827521	219	4
59-H2 5758	Honda	72.4873927	220	3
59-H2 5759	Honda	226.8347749	221	4
59-H2 5738	Audi	255.4430285	200	4
59-H2 5739	Audi	192.6330452	201	3
59-H2 5740	Audi	44.20286852	202	2
59-H2 5741	Audi	250.1391464	203	1
59-H2 5742	Audi	27.30417823	204	4
59-H2 5743	FIAT	257.0577232	205	5
59-H2 5744	FIAT	24.20633717	206	1
59-H2 5745	FIAT	183.708483	207	4
59-H2 5746	FIAT	209.0410188	208	2
59-H2 5747	FIAT	266.7044568	209	4
59-H2 5748	FIAT	205.5923418	210	3
59-H2 5749	FORD	249.7432962	211	1
59-H2 5750	FORD	121.6605302	212	5
59-H2 5751	FORD	294.2353778	213	4
59-H2 5752	FORD	181.1265438	214	2
59-H2 5753	FORD	223.9485941	215	2
59-H2 5754	Honda	228.696426	216	3
59-H2 5755	Honda	283.6164643	217	2
59-H2 5756	Honda	195.2696006	218	1
59-H2 5757	Honda	126.9361085	219	4
59-H2 5758	Honda	196.9947243	220	3
59-H2 5759	Honda	97.46548422	221	4
59-H2 5738	Audi	102.5171933	200	4
59-H2 5739	Audi	86.81666647	201	3
59-H2 5740	Audi	283.7467567	202	2
59-H2 5741	Audi	284.986364	203	1
59-H2 5742	Audi	199.299762	204	4
59-H2 5743	FIAT	3.496023353	205	5
59-H2 5744	FIAT	277.7548144	206	1
59-H2 5745	FIAT	103.3086613	207	4
59-H2 5746	FIAT	228.7801169	208	2
59-H2 5747	FIAT	222.7457864	209	4
59-H2 5748	FIAT	259.2401354	210	3
59-H2 5749	FORD	132.9519394	211	1
59-H2 5750	FORD	92.92079808	212	5
59-H2 5751	FORD	6.469142227	213	4
59-H2 5752	FORD	198.6761995	214	2
59-H2 5753	FORD	174.0880708	215	2
59-H2 5754	Honda	62.01656541	216	3
59-H2 5755	Honda	82.94752217	217	2
59-H2 5756	Honda	34.91792262	218	1
59-H2 5757	Honda	238.076061	219	4
59-H2 5758	Honda	180.6010935	220	3
59-H2 5759	Honda	172.2606659	221	4
59-H2 5738	Audi	220.9683223	200	4
59-H2 5739	Audi	236.180264	201	3
59-H2 5740	Audi	169.217045	202	2
59-H2 5741	Audi	111.6897369	203	1
59-H2 5742	Audi	29.75375961	204	4
59-H2 5743	FIAT	112.2198386	205	5
59-H2 5744	FIAT	7.085024764	206	1
59-H2 5745	FIAT	234.1581818	207	4
59-H2 5746	FIAT	253.2314649	208	2
59-H2 5747	FIAT	176.7424524	209	4
59-H2 5748	FIAT	237.0529103	210	3
59-H2 5749	FORD	89.10431623	211	1
59-H2 5750	FORD	223.3900321	212	5
59-H2 5751	FORD	111.8680053	213	4
59-H2 5752	FORD	184.8191715	214	2
59-H2 5753	FORD	44.83112146	215	2
59-H2 5754	Honda	188.1659655	216	3
59-H2 5755	Honda	44.18437816	217	2
59-H2 5756	Honda	273.3074936	218	1
59-H2 5757	Honda	191.501545	219	4
59-H2 5758	Honda	155.7923497	220	3
59-H2 5759	Honda	122.645097	221	4
59-H2 5738	Audi	84.60283675	200	4
59-H2 5739	Audi	210.3267729	201	3
59-H2 5740	Audi	183.1150325	202	2
59-H2 5741	Audi	247.3950089	203	1
59-H2 5742	Audi	280.2522894	204	4
59-H2 5743	FIAT	69.15446251	205	5
59-H2 5744	FIAT	189.9445943	206	1
59-H2 5745	FIAT	70.72812	207	4
59-H2 5746	FIAT	190.5339745	208	2
59-H2 5747	FIAT	23.74999651	209	4
59-H2 5748	FIAT	170.9860489	210	3
59-H2 5749	FORD	165.1980562	211	1
59-H2 5750	FORD	24.85476222	212	5
59-H2 5751	FORD	21.7917993	213	4
59-H2 5752	FORD	42.12969022	214	2
59-H2 5753	FORD	88.69760289	215	2
59-H2 5754	Honda	91.93951307	216	3
59-H2 5755	Honda	80.71510323	217	2
